id,name,description,type,domain,gender,aliases,residence,theoi_url,level1,level2,level3,level4,level5
Q3706015,Dexamenus,mythical king of Olenus in Achaea,Mythological Greek Character,[],male,[],,https://www.theoi.com/Heros/Dexamenos.html,Mythological Greek Character,,,,
Q905409,Dictys,"mythic character, fisherman and brother of King Polydectes",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q905162,Dido,legendary founder and first queen of Carthage,Mythological Greek Character,[],female,"['Elissa', 'Alyssa', 'Elisa']",,,Mythological Greek Character,,,,
Q1226883,Diocles,mythical son of Orsilochus,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q208256,Diomedes,"hero son of Tydeus in Greek mythology, king of Argos",Mythological Greek Character,[],male,"['Tydeides', 'Tydeiades']",,,Mythological Greek Character,,,,
Q199923,Dione,"Greek goddess, mother of Aphrodite",titan,[],female,[],,https://www.theoi.com/Titan/TitanisDione.html,Mythological Greek Character,Greek deity,titan,,
Q41680,Dionysus,Ancient Greek god of winemaking and wine,Greek deity,"['winemaking', 'wine']",male,"['Dionysos', 'Girish', 'Girindra', 'Girik', 'Gaurinath', 'Gaganesh', 'Ekaling', 'Eeshan', 'Çiva', 'chandra sekharudu', 'Bhola', 'Bhairav', 'Akul', 'Achintya', 'Mahadeva', 'Kedar', 'Jayant', 'Rudra', 'Kashinath', 'niranjan', 'Mahesh', 'Nagesh', 'Siva', 'Śiva', 'Purajit', 'Purahan', 'Pinaki', 'parameshwara', 'Panshul', 'Panchal', 'Omkarnath', 'Nabhya', 'Mukesh', 'Mrigasya', 'Mangesh', 'Mahamani', 'Mahâdêva', 'Mahadev', 'Madhavan', 'Madesh', 'Jwalia', 'Jograj', 'Joginder', 'Jogesh', 'Jatin', 'Hemakesh', 'Hariaksa', 'Harendra', 'Shiva']",,https://www.theoi.com/Olympios/Dionysos.html,Mythological Greek Character,Greek deity,,,
Q850192,Dirce,daughter of Ismenus in Greek mythology,Mythological Greek Character,[],female,[],,https://www.theoi.com/Nymphe/NympheDirke.html,Mythological Greek Character,,,,
Q907854,Dolius,mythical character,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q854056,Dolon,"person in Greek mythology, Trojan soldier",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1236399,Dolos,deity,Greek deity,[],male,[],,https://www.theoi.com/Daimon/Dolos.html,Mythological Greek Character,Greek deity,,,
Q726279,Doris,Oceanid of Greek mythology,Okeanid,[],female,[],,https://www.theoi.com/Nymphe/NympheDoris.html,Mythological Greek Character,Greek deity,Greek water deities,Oceanids,Okeanid
Q1139448,Dorus,"son of Hellen, eponym of the Dorians in Greek mythology",Mythological Greek Character,[],male,['Doros'],,,Mythological Greek Character,,,,
Q1167892,Doryssus,King of Sparta,Mythological Greek Character,[],male,['Doryssos'],,,Mythological Greek Character,,,,
Q910403,Dryope,"daughter of Dryops or of Eurytus, mother of Amphissus",dryad,[],female,['Dryope'],,https://www.theoi.com/Nymphe/NympheDryope.html,Mythological Greek Character,Greek deity,Greek nymph,dryad,
Q3040215,Dryops,Mythical ancestor of the Dryopes,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q761597,Dynamene,Nereid of Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1138207,Dysnomia,ancient Greek deity,allegorical Greek deity,[],female,[],,https://www.theoi.com/Daimon/Dysnomia.html,Mythological Greek Character,Greek deity,allegorical Greek deity,,
Q2993260,Echemus,son of Aeropus in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1280328,Echestratus,King of ancient Sparta,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2641180,Echetus,son of Euchenor in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q185670,Echidna,ancient Greek mythological monster,Greek deity,[],female,[],,https://www.theoi.com/Ther/DrakainaEkhidna1.html,Mythological Greek Character,Greek deity,,,
Q4089734,Echion,"Argonaut, son of Hermes, in Greek mythology",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q207368,Echo,mountain nymph of Greek mythology,Oread,['echo'],female,[],,https://www.theoi.com/Nymphe/NympheEkho.html,Mythological Greek Character,Greek deity,Greek nymph,Oread,
Q2293877,Eidyia,"Oceanid of Greek mythology, spouse of Aeetes",Okeanid,[],female,[],,https://www.theoi.com/Nymphe/NympheEidyia.html,Mythological Greek Character,Greek deity,Greek water deities,Oceanids,Okeanid
Q94066,Eileithyia,Greek goddess of childbirth and midwifery,Greek deity,['parturition'],female,"['Ilithia', 'Ilithyia', 'Eilithyia', 'Lucina']",,https://www.theoi.com/Ouranios/Eileithyia.html,Mythological Greek Character,Greek deity,,,
Q214987,Eirene,ancient Greek goddess of peace,Greek deity,[],female,"['Irene', 'Pax']",,https://www.theoi.com/Ouranios/HoraEirene.html,Mythological Greek Character,Greek deity,,,
Q1133495,Elara,daughter of Orchomenos and lover of Zeus,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q26296,Electryon,son of Perseus in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2043578,Electryone,daughter of Helios,Mythological Greek Character,[],female,['Alectrona'],,,Mythological Greek Character,,,,
Q131651,Elektra,daughter of Agamemnon,Mythological Greek Character,[],female,"['Electra', 'Laodice']",,,Mythological Greek Character,,,,
Q364688,Eleos,Greek deity of pity & compassion,Greek deity,[],female,[],,https://www.theoi.com/Daimon/Eleos.html,Mythological Greek Character,Greek deity,,,
Q1328257,Elephenor,"mythical king, son of Chalcodon",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1328260,Eleusis,eponymous hero of the town of Eleusis,Mythological Greek Character,[],male,['Eleusinus'],,https://www.theoi.com/Georgikos/EleusiniosEleusis.html,Mythological Greek Character,,,,
Q935433,Elpenor,mythical character,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2633131,Elpis,Greek mythological personification and spirit of hope,Greek deity,['hope'],male,"['Hope', 'Spes']",,https://www.theoi.com/Daimon/Elpis.html,Mythological Greek Character,Greek deity,,,
Q48665,Enarete,daughter of Deimachus in Greek mythology,Mythological Greek Character,[],female,['Aenarete'],,,Mythological Greek Character,,,,
Q845112,Enceladus,mythological giant,Giants,[],male,[],,https://www.theoi.com/Gigante/GiganteEnkelados.html,Mythological Greek Character,Greek deity,Giants,,
Q2293816,Endeïs,daughter of Sciron in Greek mythology,Mythological Greek Character,[],female,['Endeis'],,https://www.theoi.com/Nymphe/NympheEndeis.html,Mythological Greek Character,,,,
Q272047,Endymion,son of Aethlius in Greek mythology,Mythological Greek Character,[],male,[],,https://www.theoi.com/Heros/Endymion.html,Mythological Greek Character,,,,
Q949290,Enipeus,Greek river god,Potamoi,['Enipeas'],male,[],,https://www.theoi.com/Potamos/PotamosEnipeus.html,Mythological Greek Character,Greek deity,Greek water deities,Potamoi,
Q1345963,Enyalius,deity,Greek deity,[],male,['Enyalios'],,https://www.theoi.com/Daimon/Enyalios.html,Mythological Greek Character,Greek deity,,,
Q747657,Enyo,Greek goddess of war and destruction,Greek deity,"['war', 'destruction', 'conquest']",female,['Bellona'],Olympus,https://www.theoi.com/Daimon/Enyo.html,Mythological Greek Character,Greek deity,,,
Q178417,Eos,Greek goddess of the dawn,Greek deity,['dawn'],female,"['Erigeneia', 'Rhododactylos', 'Goddess Aurora', 'Dawn', 'Aurora']",sky,https://www.theoi.com/Titan/Eos.html,Mythological Greek Character,Greek deity,,,
Q675699,Epaphus,"mythical character, son of Zeus and Io",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q687206,Epeius,son of Endymion in Greek mythology,Mythological Greek Character,[],male,['Epeios'],,https://www.theoi.com/Heros/Epeios.html,Mythological Greek Character,,,,
Q41054,Epimetheus,mythological figure,titan,[],male,[],,https://www.theoi.com/Titan/TitanEpimetheus.html,Mythological Greek Character,Greek deity,titan,,
Q2089459,Epione,wife of Asclepius in Greek mythology,Mythological Greek Character,[],female,[],,https://www.theoi.com/Ouranios/AsklepiasEpione.html,Mythological Greek Character,,,,
Q1347568,Epopeus,"mythical character, king of Sicyon",Mythological Greek Character,[],male,['Epopeus of Sicyon'],,,Mythological Greek Character,,,,
Q104413,Erato,Greek muse of lyrical poetry,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q131122,Erebos,primordial deity in Greek mythology,Greek primordial deity,[],male,['Erebus'],,https://www.theoi.com/Protogenos/Erebos.html,Mythological Greek Character,Greek deity,Greek primordial deity,,
Q301219,Erechtheus,legendary king of Athens,Mythological Greek Character,[],male,['Erechtheus II'],,,Mythological Greek Character,,,,
Q1294873,Erginus,mythical king of the Minyans,Mythological Greek Character,[],male,['Erginos'],,,Mythological Greek Character,,,,
Q644921,Erichthonius,legendary king of Athens,Mythological Greek Character,[],male,['Erichthonius of Athens'],,,Mythological Greek Character,,,,
Q1353705,Erichthonius of Dardania,son of Dardanus and father of Tros,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1135146,Eridanos,river mentioned in Greek mythology,Potamoi,[],male,['Eridanos (river of Hades)'],,https://www.theoi.com/Potamos/PotamosEridanos.html,Mythological Greek Character,Greek deity,Greek water deities,Potamoi,
Q1353815,Erigone,daughter of Aegisthus and Clytemnestra in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1125040,Eriphyle,daughter of Talaus in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q140001,Eris,Greek goddess of discord,Greek deity,"['competitiveness', 'discord', 'strife']",female,"['Goddess of Discord', 'Strife', 'Discordia']",,https://www.theoi.com/Daimon/Eris.html,Mythological Greek Character,Greek deity,,,
Q121973,Eros,Greek god of love and sex,Greek primordial deity,[],male,"['Cupid', 'Amore', 'Cupido', 'Amor']",,https://www.theoi.com/Protogenos/Eros.html,Mythological Greek Character,Greek deity,Greek primordial deity,,
Q180325,Ersa,Greek water deity,Greek water deities,[],female,[],,https://www.theoi.com/Titan/Herse.html,Mythological Greek Character,Greek deity,Greek water deities,,
Q334456,Erymanthian Boar,mythological boar,Mythological Greek Character,[],male organism,[],,https://www.theoi.com/Ther/HusErymanthios.html,Mythological Greek Character,,,,
Q491615,Erysichthon of Attica,son of Cecrops I in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q899184,Erysichthon of Thessaly,son of Triopas in Greek mythology,Mythological Greek Character,[],male,[],,https://www.theoi.com/Heros/Erysikhthon.html,Mythological Greek Character,,,,
Q29470201,Erytheia,"nymph in Greek mythology, one of the Hesperids",Mythological Greek Character,[],female,['Erytheis'],,,Mythological Greek Character,,,,
Q430157,Eryx,"Greek mythology, the king of the city Eryx in Sicily",Mythological Greek Character,[],male,['cn'],Eryx,https://www.theoi.com/Heros/Eryx.html,Mythological Greek Character,,,,
Q506550,Eteocles,mythological king of Thebes,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1371026,Eteoclus,son of Iphis in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1352687,Eubuleus,son of Carmanor in Greek mythology,Mythological Greek Character,[],male,"['Eubolos', 'Eubulus']",,https://www.theoi.com/Georgikos/EleusiniosEubouleus.html,Mythological Greek Character,,,,
Q3314305,Eucleia,Greek mythological figure,Greek deity,[],female,[],,https://www.theoi.com/Daimon/Eukleia.html,Mythological Greek Character,Greek deity,,,
Q1331224,Eudoros,"Greek mythical character, leader of the Myrmidons",Mythological Greek Character,[],male,['Eudorus'],,,Mythological Greek Character,,,,
Q1333846,Eumaeus,"in Greek mythology, Odysseus's swineherd and friend",Mythological Greek Character,[],male,['Eumaios'],Ithaca,,Mythological Greek Character,,,,
Q1686620,Eumelus,"mythical king of Pherae, son of Admetus",Mythological Greek Character,[],male,['Eumelos'],,,Mythological Greek Character,,,,
Q1125049,Eumolpus,Thracian king settled at Eleusis in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q920416,Eunomia,Greek goddess of good order,Greek deity,[],female,[],,https://www.theoi.com/Ouranios/HoraEunomia.html,Mythological Greek Character,Greek deity,,,
Q2714687,Eunomus,"Spartan king, son of Prytanis",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q3562019,Eupalamus,mythical father of Daedalus,Mythological Greek Character,[],male,['Palamaon'],,,Mythological Greek Character,,,,
Q2723769,Eupheme,"Greek female spirit of words of good omen, praise, acclaims, shouts of triumph, and applause",Mythological Greek Character,[],female,[],,https://www.theoi.com/Daimon/Eupheme.html,Mythological Greek Character,,,,
Q749123,Euphemus,son of Poseidon in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q599489,Euphorbus,"mythical Trojan, son of Panthous",Mythological Greek Character,[],male,"['Euphorbus the Phrygian', 'Euphorbus']",,,Mythological Greek Character,,,,
Q3734203,Euphorion,figure of Greek mythology; son of Achilles,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q689422,Euphrosyne,"deity, one of the Graces",Greek deity,[],female,[],,https://www.theoi.com/Ouranios/KharisEuphrosyne.html,Mythological Greek Character,Greek deity,,,
Q165170,Europa,"Phoenician character in Greek mythology, daughter of Agenor",Mythological Greek Character,['Europe'],female,"['Evropa', 'Europe', 'Europa']",,,Mythological Greek Character,,,,
Q836518,Euros,"the Greek deity representing the unlucky east wind , autumn, fall of leaves, agriculture, harvest, change , balance , comfort ,adulthood and maturity",Anemoi,[],male,['Eurus'],,https://www.theoi.com/Titan/AnemosEuros.html,Mythological Greek Character,Greek deity,Anemoi,,
Q1378335,Eurotas,King of Laconia,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q836140,Euryale,mythical character; second eldest of the Gorgons,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1378407,Euryalus,son of Mecisteus in Greek Mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q506285,Eurybia,Greek sea goddess,Greek water deities,['sea'],female,[],,https://www.theoi.com/Pontios/Eurybia.html,Mythological Greek Character,Greek deity,Greek water deities,,
Q615201,Eurycleia,wet-nurse of Odysseus,Mythological Greek Character,[],female,['Euryclea'],,,Mythological Greek Character,,,,
Q509010,Eurycrates,King of Sparta,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1378472,Eurycyda,mythical daughter of Endymion,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q208588,Eurydice,"oak nymph, or daughter of Apollo and wife of Orpheus",dryad,[],female,[],,,Mythological Greek Character,Greek deity,Greek nymph,dryad,
Q1318307,Eurydice of Argos,Greek queen,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1378457,Eurydice of Thebes,mythical character,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q993387,Eurylochus,member of Odysseus' crew,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q548099,Eurynome,Oceanid of Greek mythology,Okeanid,[],female,['Eurynome'],,https://www.theoi.com/Titan/TitanisEurynome.html,Mythological Greek Character,Greek deity,Greek water deities,Oceanids,Okeanid
Q1378534,Eurynomos,Greek mythological spirit of the underworld,daemon,[],male,[],,https://www.theoi.com/Khthonios/Eurynomos.html,Mythological Greek Character,Greek deity,daemon,,
Q1266363,Eurypon,king of Sparta,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q120831,Eurypylus,mythical son of Telephus,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1378566,Eurysaces,son of Ajax the Great in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q960237,Eurysthenes,basileus (king) of Sparta,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q212087,Eurystheus,king of Tiryns in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q104012,Euterpe,muse of music in Greek mythology,Mythological Greek Character,[],female,[],,https://www.theoi.com/Ouranios/MousaEuterpe.html,Mythological Greek Character,,,,
Q3314298,Euthenia,"daimona of Ancient Greece, female spirit of prosperity",Mythological Greek Character,[],female,[],,https://www.theoi.com/Daimon/Euthenia.html,Mythological Greek Character,,,,
Q837699,Evander of Pallene,"mythical character of Greek and Roman mythology, king of Pallantium",Mythological Greek Character,[],male,['Evander'],,,Mythological Greek Character,,,,
Q1372323,Evenus,king in Greek mythology,Mythological Greek Character,[],male,"['Evinos', 'Euenos', 'Evenus']",,https://www.theoi.com/Potamos/PotamosEuenos.html,Mythological Greek Character,,,,
Q93172,Gaia,"Greek primordial deity, the personification of the Earth",Greek primordial deity,['fertility'],female,"['Gaea', 'Ge', 'Tellus Mater', 'Terra Mater', 'Tellus', 'Mother Earth', 'Terra']",,https://www.theoi.com/Protogenos/Gaia.html,Mythological Greek Character,Greek deity,Greek primordial deity,,
Q1386394,Galanthis,daughter of Proetus of Thebes in Greek mythology,Mythological Greek Character,[],female,"['Galinthias', 'Historis']",,,Mythological Greek Character,,,,
Q241070,Galatea,nereid from Greek mythology,Mythological Greek Character,[],female,"['Galathea', 'Galatea']",,https://www.theoi.com/Pontios/NereisGalateia.html,Mythological Greek Character,,,,
Q5518406,Galene,nereid in Greek mythology,Mythological Greek Character,['Galene'],female,[],,https://www.theoi.com/Pontios/NereisGalene.html,Mythological Greek Character,,,,
Q131588,Ganymede,son of Tros in Greek mythology,Mythological Greek Character,[],male,['Ganymedes'],,https://www.theoi.com/Ouranios/Ganymedes.html,Mythological Greek Character,,,,
Q1249335,Gelanor,mythical son of Sthenelas of Argos,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q3625564,Gerana,"mythological Greek character, turned by Hera into a crane",Mythological Greek Character,[],female,['Oenoe'],,,Mythological Greek Character,,,,
Q1052301,Geras,son of Night and personification of Old Age in Greek mythology,allegorical Greek deity,['old age'],male,[],,https://www.theoi.com/Daimon/Geras.html,Mythological Greek Character,Greek deity,allegorical Greek deity,,
Q86805,Geryon,mythical king of far western Mediterranean,Mythological Greek Character,[],male,['Geryones'],,https://www.theoi.com/Gigante/GiganteGeryon.html,Mythological Greek Character,,,,
Q385397,Glaucus,semi-divine sea-dweller in Greek mythology,Greek water deities,[],male,"['Marine Glaucus', 'Glaukos']",,https://www.theoi.com/Pontios/Glaukos.html,Mythological Greek Character,Greek deity,Greek water deities,,
Q1532491,Glycon,ancient Mediterranean snake god popular in the the Roman Empire in the 2nd century,Greek deity,[],male,['Glicó'],,,Mythological Greek Character,Greek deity,,,
Q1413020,Gordias,"in Greek mythology, the king of Phrygia",Mythological Greek Character,[],male,['Gordius'],,,Mythological Greek Character,,,,
Q1538212,Gorge,figure in Greek mythology (daughter of Oeneus and Althaea),Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q950523,Gorgophone,daughter of Perseus and Andromeda in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1077936,Gorgythion,mythical son of Priam,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q3303321,Graecus,mythological Greek character; son of Pandora II and Zeus,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1187298,Gyges,"one of the Hundred-Handers, or hekatonkheires",Hecatoncheires,[],male,['Gyes'],,,Mythological Greek Character,Greek deity,Giants,Hecatoncheires,
Q41410,Hades,god of the underworld in Greek mythology,Greek deity,[],male,"['Plouton', 'Pluton', 'Pluto']",Hades,https://www.theoi.com/Khthonios/Haides.html,Mythological Greek Character,Greek deity,,,
Q733985,Haemon,"Greek mythical character, son of Creon",Mythological Greek Character,[],male,['Aemon'],,,Mythological Greek Character,,,,
Q1967929,Haemus,mythical son of Boreas,Mythological Greek Character,[],male,['Aemvs'],,,Mythological Greek Character,,,,
Q3611629,Halie,Greek nymph,Greek nymph,[],female,"['Halia of Rhodes', 'Halia']",,https://www.theoi.com/Nymphe/NympheHalia.html,Mythological Greek Character,Greek deity,Greek nymph,,
Q592348,Halirrhothius,son of Poseidon in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2915608,Halitherses,"seer in the Odyssey, son of Mastor",Mythological Greek Character,[],male,['Halitherses Mastorides'],,,Mythological Greek Character,,,,
Q978079,Harmonia,"ancient Greek goddess of harmony and concord, spouse of Cadmus; her opposite is Eris",Greek deity,['harmony'],female,"['Harmony', 'Concordia']",,https://www.theoi.com/Ouranios/Harmonia.html,Mythological Greek Character,Greek deity,,,
Q181360,harpies,half-human and half-bird personification of storm winds from Greek and Roman mythology generally depicted as birds with the heads of maidens,Mythological Greek Character,[],female,"['The Harpies', 'Harpies', 'harpy']",,,Mythological Greek Character,,,,
Q3200444,Harpina,"Naiad nymph, daughter of Phliasian Asopus and Metrope",Greek nymph,[],female,[],,https://www.theoi.com/Nymphe/NympheHarpina.html,Mythological Greek Character,Greek deity,Greek nymph,,
Q787492,Harpocrates,God-child in Egyptian mythology,Greek deity,[],male,"['Hor', 'Horus']",,https://www.theoi.com/Daimon/Harpokrates.html,Mythological Greek Character,Greek deity,,,
Q131125,Hebe,ancient Greek goddess of youth,Olympian god,[],female,"['Juventas', 'Iuventas']",,https://www.theoi.com/Ouranios/Hebe.html,Mythological Greek Character,Greek deity,Olympian god,,
Q1234213,Hecale,woman in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q159666,Hector,prince of Troy in Greek mythology,Mythological Greek Character,[],male,"['Sigfrido', 'Siegfried', 'Sigurd']",,,Mythological Greek Character,,,,
Q193433,Hecuba,spouse of king Priam,Mythological Greek Character,[],female,['Hekuba'],,,Mythological Greek Character,,,,
Q2713107,Hedone,Greek divinity; personification of pleasure,Mythological Greek Character,"['fun', 'pleasure']",female,[],,https://www.theoi.com/Daimon/Hedone.html,Mythological Greek Character,,,,
Q1232483,Hegemone,"one of the Graces, at Athens",Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q164061,Helen of Troy,daughter of Zeus in Greek mythology,Mythological Greek Character,[],female,"['Helen of Sparta', 'Helen of Argos', 'Helen']",,,Mythological Greek Character,,,,
Q729332,Helenus,mythical son of Priam,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2317917,Helicaon,son of Antenor and Theano,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q134270,Helios,sun god in Greek mythology,Greek deity,['Sun'],male,"['Helius', 'Baal-hamon']",palace of Helios,https://www.theoi.com/Titan/Helios.html,Mythological Greek Character,Greek deity,,,
Q638578,Helle,Greek mythology character,Greek water deities,[],female,"['Athamantis', 'Ellie']",,https://www.theoi.com/Pontios/Helle.html,Mythological Greek Character,Greek deity,Greek water deities,,
Q336428,Hellen,mythological progenitor of the Hellenes,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q192107,Hemera,Ancient Greek goddess of the day,Greek deity,"['daylight', 'daytime']",female,['Dies'],,https://www.theoi.com/Protogenos/Hemera.html,Mythological Greek Character,Greek deity,,,
Q44384,Hephaestus,Greek god of blacksmiths,Greek deity,"['fire', 'volcano', 'forging']",male,"['Hephaestos', 'Vulcānus', 'Vulcan (mythology)', 'Molsiber', 'Junonigena', 'Iūnōnigena', 'Iunonigena', 'Mulciber', 'Volcanus', 'Hephaestus', 'Vulcan']",,https://www.theoi.com/Olympios/Hephaistos.html,Mythological Greek Character,Greek deity,,,
Q38012,Hera,"Greek goddess, wife and sister of Zeus",Olympian god,"['parturition', 'fertility', 'marriage', 'mother']",female,"['Iuno', 'Regina', 'Juno']",Olympus,https://www.theoi.com/Olympios/Hera.html,Mythological Greek Character,Greek deity,Olympian god,,
Q122248,Heracles,"divine hero in Greek mythology, son of Zeus and Alcmene",demigod of Greek mythology,[],male,"['Herakles', 'Alcides', 'Alcaeus', 'Hercules']",,https://www.theoi.com/greek-mythology/heracles.html,Mythological Greek Character,Greek deity,demigod of Greek mythology,,
Q2319713,Hermanubis,Greco-Egyptian divinity,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q204146,Hermaphroditus,son of Aphrodite and Hermes in Greek mythology,Greek deity,[],intersex,['Hermaphroditos'],,https://www.theoi.com/Ouranios/ErosHermaphroditos.html,Mythological Greek Character,Greek deity,,,
Q41484,Hermes,"Olympian god in Greek religion and mythology; the emissary and messenger of the gods; the god of trade, heraldry, merchants, commerce, roads, thieves, trickery, sports, travelers, and athletes; the son of Zeus and the Pleiad Maia",Olympian god,"['thief', 'traveler', 'trade']",male,"['Mercury (mythology)', 'Mercurius', 'Mercury']",,https://www.theoi.com/Olympios/Hermes.html,Mythological Greek Character,Greek deity,Olympian god,,
Q658523,Hermione,daughter of Menelaus and Helen of Troy,Mythological Greek Character,[],female,[],Sparta,,Mythological Greek Character,,,,
Q16641710,Herse,"Athenian princess, daughter of Cecrops",Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q4137657,Hesione,daughter of Laomedon,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q41419,Hestia,Greek goddess,Olympian god,"['hearth', 'dwelling', 'baking', 'cooking', 'fire']",female,"['Εστία', 'ΕΣΤΙΑ', 'Histia', 'Vesta', 'Veſta']",Olympus,https://www.theoi.com/Ouranios/Hestia.html,Mythological Greek Character,Greek deity,Olympian god,,
Q1131939,Hicetaon,son of Laomedon of Troy,Mythological Greek Character,[],male,['Hiketaon'],,,Mythological Greek Character,,,,
Q1617512,Hieromneme,"character from Greek mythology, daughter of Simoeis",Greek water deities,[],female,[],,https://www.theoi.com/Nymphe/NympheHieromneme.html,Mythological Greek Character,Greek deity,Greek water deities,,
Q383960,Hilaeira,daughter of Leucippus in Greek mythology,Mythological Greek Character,[],female,[],,https://www.theoi.com/Ouranios/ApotheothenaLeukippides.html,Mythological Greek Character,,,,
Q764777,Himalia,Greek mythological character,Greek nymph,[],female,[],,https://www.theoi.com/Nymphe/NympheHimalia.html,Mythological Greek Character,Greek deity,Greek nymph,,
Q1425549,Himeros,"son of Ares and Aphrodite, represents sexual desire",Greek deity,[],male,['Himerus'],,https://www.theoi.com/Ouranios/ErosHimeros.html,Mythological Greek Character,Greek deity,,,
Q342279,Hippocoon,"king of Sparta, son of Oebalus",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q328354,Hippodamia,"Greek mythical character, daughter of Oenomaus and wife of Pelops",Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q210303,Hippolyta,queen of the Amazons in Greek mythology,Mythological Greek Character,[],female,"['Hippolytë', 'Antiope']",,,Mythological Greek Character,,,,
Q338201,Hippolytus,son of Theseus in Greek mythology,Mythological Greek Character,[],male,['Hippolytos'],,,Mythological Greek Character,,,,
Q976463,Hippomedon,son of Talaus and one of Seven Against Thebes in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1455747,Hippomenes,"mythical character, challenger of Atalanta",Mythological Greek Character,[],male,['Melanion'],,,Mythological Greek Character,,,,
Q1498745,Hippothoe,Wikimedia disambiguation page,Greek water deities,[],,[],,,Mythological Greek Character,Greek deity,Greek water deities,,
Q1304531,Hippothoon,"mythological Greek character, son of Poseidon and Alope, king of Eleusis",Mythological Greek Character,[],male,"['Hippothoos', 'Hippothous']",,,Mythological Greek Character,,,,
Q175450,Horkos,personifies the curse that will be inflicted on any person who swears a false oath in Greek mythology,Mythological Greek Character,[],male organism,"['Jusjurandum', 'Horcus', 'Horkos']",,https://www.theoi.com/Daimon/Horkos.html,Mythological Greek Character,,,,
Q207273,Hyacinth,"mythological prince, loved by Apollo",Mythological Greek Character,[],male,"['Oebalides', 'Hyacinthos', 'Hyacinthus']",,https://www.theoi.com/Heros/Hyakinthos.html,Mythological Greek Character,,,,
